epoch,global_step,lr_abs,step,train/loss_epoch,train/loss_simple_epoch,train/loss_simple_step,train/loss_step,train/loss_vlb_epoch,train/loss_vlb_step,val/loss,val/loss_ema,val/loss_simple,val/loss_simple_ema,val/loss_vlb,val/loss_vlb_ema
2,4499.0,4.4990053993387846e-07,4499,,,0.7146886587142944,0.7146886587142944,,0.005460411310195923,,,,,,
2,4549.0,4.54900543900294e-07,4549,,,0.7037239074707031,0.7037239074707031,,0.004441024269908667,,,,,,
2,4599.0,4.5990054786670953e-07,4599,,,0.7087737917900085,0.7087737917900085,,0.0077325282618403435,,,,,,
2,4649.0,4.6490052341141563e-07,4649,,,0.7178410291671753,0.7178410291671753,,0.011945828795433044,,,,,,
2,4699.0,4.6990052737783117e-07,4699,,,0.7027634382247925,0.7027634382247925,,0.003930964041501284,,,,,,
2,4749.0,4.749005313442467e-07,4749,,,0.687825083732605,0.687825083732605,,0.005405275151133537,,,,,,
2,4799.0,4.799005068889528e-07,4799,,,0.7060531377792358,0.7060531377792358,,0.0063387490808963776,,,,,,
2,4849.0,4.849005108553683e-07,4849,,,0.685761570930481,0.685761570930481,,0.004354134667664766,,,,,,
2,4899.0,4.899005148217839e-07,4899,,,0.6919156908988953,0.6919156908988953,,0.0038917341735213995,,,,,,
2,4949.0,4.949005187881994e-07,4949,,,0.7036385536193848,0.7036385536193848,,0.005046579521149397,,,,,,
2,4999.0,4.999005227546149e-07,4999,,,0.7041230201721191,0.7041230201721191,,0.004847332369536161,,,,,,
2,5049.0,5.049004698776116e-07,5049,,,0.6996641159057617,0.6996641159057617,,0.0055206287652254105,,,,,,
2,5099.0,5.099004738440271e-07,5099,,,0.7013909816741943,0.7013909816741943,,0.007025360129773617,,,,,,
2,5149.0,5.149004778104427e-07,5149,,,0.7005424499511719,0.7005424499511719,,0.007279746234416962,,,,,,
2,5199.0,5.199004817768582e-07,5199,,,0.6667788028717041,0.6667788028717041,,0.0047760759480297565,,,,,,
2,5249.0,5.249004857432737e-07,5249,,,0.7023965120315552,0.7023965120315552,,0.0064285434782505035,,,,,,
2,5299.0,5.299004897096893e-07,5299,,,0.6882081031799316,0.6882081031799316,,0.0044403295032680035,,,,,,
2,5349.0,5.34900436832686e-07,5349,,,0.6855923533439636,0.6855923533439636,,0.005528024397790432,,,,,,
2,5399.0,5.399004407991015e-07,5399,,,0.6798941493034363,0.6798941493034363,,0.004730542190372944,,,,,,
2,5449.0,5.44900444765517e-07,5449,,,0.668526828289032,0.668526828289032,,0.0035777343437075615,,,,,,
2,5499.0,5.499004487319326e-07,5499,,,0.6604673862457275,0.6604673862457275,,0.0038263490423560143,,,,,,
2,5549.0,5.549004526983481e-07,5549,,,0.7080645561218262,0.7080645561218262,,0.07099679112434387,,,,,,
2,5599.0,5.599004566647636e-07,5599,,,0.6495580077171326,0.6495580077171326,,0.003977763932198286,,,,,,
2,5649.0,5.649004606311792e-07,5649,,,0.6854569911956787,0.6854569911956787,,0.02606208249926567,,,,,,
2,5699.0,5.699004077541758e-07,5699,,,0.6592898368835449,0.6592898368835449,,0.0042753140442073345,,,,,,
2,5749.0,5.749004117205914e-07,5749,,,0.6405833959579468,0.6405833959579468,,0.0040133981965482235,,,,,,
2,5799.0,5.799004156870069e-07,5799,,,0.6799425482749939,0.6799425482749939,,0.0065896278247237206,,,,,,
2,5849.0,5.849004196534224e-07,5849,,,0.6360346078872681,0.6360346078872681,,0.0041850050911307335,,,,,,
2,5899.0,5.89900423619838e-07,5899,,,0.6971253156661987,0.6971253156661987,,0.02896123006939888,,,,,,
2,5949.0,5.949004275862535e-07,5949,,,0.6291198134422302,0.6291198134422302,,0.0037085022777318954,,,,,,
2,5999.0,5.999003747092502e-07,5999,,,0.6452007293701172,0.6452007293701172,,0.0033337618224322796,,,,,,
2,6049.0,6.049003786756657e-07,6049,,,0.6435970067977905,0.6435970067977905,,0.0033716640900820494,,,,,,
2,6099.0,6.099003826420812e-07,6099,,,0.6256282329559326,0.6256282329559326,,0.003751923330128193,,,,,,
2,6149.0,6.149003866084968e-07,6149,,,0.6470870971679688,0.6470870971679688,,0.003549381624907255,,,,,,
2,6199.0,6.199003905749123e-07,6199,,,0.6651197671890259,0.6651197671890259,,0.004337202291935682,,,,,,
2,6249.0,6.249003945413278e-07,6249,,,0.6207834482192993,0.6207834482192993,,0.0031379139982163906,,,,,,
2,6299.0,6.299003985077434e-07,6299,,,0.6564508676528931,0.6564508676528931,,0.019421515986323357,,,,,,
