epoch,step,train/d_weight_step,train/disc_factor_step,train/disc_loss_step,train/g_loss_step,train/logits_fake_step,train/logits_real_step,train/nll_loss_step,train/p_loss_step,train/quant_loss_step,train/rec_loss_step,train/total_loss_step
0,49,258.980224609375,1.0,0.9999997615814209,-0.0349540114402771,0.0349540114402771,0.03495453670620918,0.05476108193397522,0.03536752983927727,0.00803372822701931,0.05476108193397522,-8.989603042602539
0,99,467.96734619140625,1.0,0.9999992251396179,-0.029187345877289772,0.029187345877289772,0.02918890491127968,0.044615041464567184,0.03175172954797745,0.0055350991897284985,0.044615041464567184,-13.608574867248535
0,149,275.513427734375,1.0,0.999997615814209,-0.0033489144407212734,0.0033489144407212734,0.0033537298440933228,0.049717240035533905,0.0322083942592144,0.00633928831666708,0.049717240035533905,-0.8666143417358398
0,199,102.73097229003906,1.0,1.0000028610229492,-0.0035923935938626528,0.0035923935938626528,0.0035866021644324064,0.09430080652236938,0.07030782848596573,0.006791755557060242,0.09430080652236938,-0.26795750856399536
0,249,308.897216796875,1.0,0.9999982118606567,0.03654227405786514,-0.03654227405786514,-0.03653852269053459,0.053461115807294846,0.040598124265670776,0.005839290097355843,0.053461115807294846,11.34710693359375
0,299,95.98178100585938,1.0,0.9999998807907104,-0.007389484439045191,0.007389484439045191,0.007389748934656382,0.0565776526927948,0.04306924343109131,0.006604315713047981,0.0565776526927948,-0.6460739374160767
0,349,186.07257080078125,1.0,1.0000026226043701,0.016892900690436363,-0.016892900690436363,-0.016898054629564285,0.04200532287359238,0.031176455318927765,0.0055171730928123,0.04200532287359238,3.1908280849456787
0,399,230.44754028320312,1.0,1.0000028610229492,-0.010649027302861214,0.010649027302861214,0.0106434877961874,0.036692287772893906,0.022373108193278313,0.006925560999661684,0.036692287772893906,-2.41042423248291
0,449,288.1290283203125,1.0,1.000000238418579,-0.017349541187286377,0.017349541187286377,0.017348993569612503,0.04420159384608269,0.03257560729980469,0.005931593012064695,0.04420159384608269,-4.9487738609313965
0,499,99.6423110961914,1.0,1.0000033378601074,0.008043411187827587,-0.008043411187827587,-0.008050131611526012,0.08537311851978302,0.06275986135005951,0.0067811268381774426,0.08537311851978302,0.8936182856559753
0,549,196.12786865234375,1.0,0.9999864101409912,0.016499288380146027,-0.016499288380146027,-0.016471946612000465,0.037190474569797516,0.026614120230078697,0.006044916342943907,0.037190474569797516,3.279205560684204
0,599,248.6382293701172,1.0,0.9999992847442627,-0.02019062638282776,0.02019062638282776,0.020192265510559082,0.0985889881849289,0.0735158920288086,0.006262452341616154,0.0985889881849289,-4.915310382843018
0,649,151.59710693359375,1.0,0.9999921321868896,0.005373429041355848,-0.005373429041355848,-0.005357680376619101,0.048324696719646454,0.03586979955434799,0.006308563984930515,0.048324696719646454,0.8692295551300049
0,699,469.7866516113281,1.0,1.0000011920928955,0.0043562124483287334,-0.0043562124483287334,-0.004358543083071709,0.05345067381858826,0.03458134084939957,0.006806910037994385,0.05345067381858826,2.10674786567688
0,749,90.43868255615234,1.0,1.0000033378601074,-0.022000979632139206,0.022000979632139206,0.021994415670633316,0.05460952967405319,0.03473228961229324,0.007708859164267778,0.05460952967405319,-1.92742121219635
0,799,70.76941680908203,1.0,0.9999986290931702,0.010708262212574482,-0.010708262212574482,-0.010705415159463882,0.03529438003897667,0.023583678528666496,0.006294488441199064,0.03529438003897667,0.7994062900543213
0,849,137.73504638671875,1.0,0.9999963045120239,-0.0028491185512393713,0.0028491185512393713,0.002856577280908823,0.05883929878473282,0.046165600419044495,0.006205106154084206,0.05883929878473282,-0.3273790776729584
0,899,461.525390625,1.0,0.999991238117218,-0.03239957243204117,0.03239957243204117,0.03241727501153946,0.04513578861951828,0.03519299253821373,0.005656760185956955,0.04513578861951828,-14.902432441711426
0,949,60.194480895996094,1.0,1.0000057220458984,0.014995759353041649,-0.014995759353041649,-0.01500705536454916,0.03832916170358658,0.026352480053901672,0.006617683917284012,0.03832916170358658,0.9476088285446167
0,999,97.34021759033203,1.0,0.999990701675415,0.00032188816112466156,-0.00032188816112466156,-0.0003032408421859145,0.12234708666801453,0.09277704358100891,0.00710349902510643,0.12234708666801453,0.16078326106071472
0,1049,124.22627258300781,1.0,1.0000054836273193,-0.007773623801767826,0.007773623801767826,0.007762737572193146,0.03309887647628784,0.021040912717580795,0.006262484006583691,0.03309887647628784,-0.9263269305229187
0,1099,309.4743957519531,1.0,1.0000131130218506,0.0196997057646513,-0.0196997057646513,-0.019725752994418144,0.031082436442375183,0.02244693413376808,0.005547733977437019,0.031082436442375183,6.133184909820557
0,1149,138.61619567871094,1.0,0.9999938607215881,-0.009305233135819435,0.009305233135819435,0.009317513555288315,0.04034409672021866,0.027406783774495125,0.007396702654659748,0.04034409672021866,-1.2421152591705322
0,1199,190.61370849609375,1.0,1.0000232458114624,-0.0085936039686203,0.0085936039686203,0.00854725856333971,0.04263388365507126,0.02864214964210987,0.005722692236304283,0.04263388365507126,-1.5897021293640137
0,1249,207.5061492919922,1.0,0.9999994039535522,-0.020912470296025276,0.020912470296025276,0.020913727581501007,0.02753075584769249,0.016598258167505264,0.00573937501758337,0.02753075584769249,-4.306196212768555
0,1299,107.69249725341797,1.0,1.0000061988830566,0.0209653303027153,-0.0209653303027153,-0.020977510139346123,0.03307981789112091,0.024723604321479797,0.005428819917142391,0.03307981789112091,2.2963173389434814
0,1349,259.8846740722656,1.0,0.9999979734420776,0.0048056114464998245,-0.0048056114464998245,-0.004801549948751926,0.05172860249876976,0.03903381526470184,0.006549707613885403,0.05172860249876976,1.307183027267456
0,1399,283.04119873046875,1.0,0.9999910593032837,-0.031654201447963715,0.031654201447963715,0.03167228028178215,0.04014752432703972,0.026178674772381783,0.006679906509816647,0.04014752432703972,-8.912615776062012
0,1449,342.2989807128906,1.0,0.999997615814209,0.004171340260654688,-0.004171340260654688,-0.00416658166795969,0.04611259698867798,0.03437455743551254,0.005927579011768103,0.04611259698867798,1.4798855781555176
0,1499,687.3992919921875,1.0,0.9999982714653015,-0.0076161641627550125,0.0076161641627550125,0.007619629614055157,0.030506879091262817,0.022710826247930527,0.004650919698178768,0.030506879091262817,-5.200187683105469
0,1549,291.41021728515625,1.0,1.0000004768371582,0.008809098973870277,-0.008809098973870277,-0.008809861727058887,0.053995415568351746,0.040028445422649384,0.006393467076122761,0.053995415568351746,2.6274502277374268
0,1599,240.72250366210938,1.0,0.9999979734420776,-0.025583019480109215,0.025583019480109215,0.025587324053049088,0.04582751914858818,0.034748077392578125,0.0051843891851603985,0.04582751914858818,-6.107397079467773
0,1649,225.6697540283203,1.0,1.000000238418579,0.04170568287372589,-0.04170568287372589,-0.04170586168766022,0.033854495733976364,0.02450050786137581,0.005254223011434078,0.033854495733976364,9.45081901550293
0,1699,172.92477416992188,1.0,0.9999963045120239,0.012310574762523174,-0.012310574762523174,-0.012303117662668228,0.03007546067237854,0.018983490765094757,0.00586882745847106,0.03007546067237854,2.164747714996338
0,1749,136.63729858398438,1.0,0.9999995827674866,-0.013916492462158203,0.013916492462158203,0.013917364180088043,0.03743403032422066,0.026453770697116852,0.006464127916842699,0.03743403032422066,-1.8576138019561768
0,1799,189.98716735839844,1.0,1.0000019073486328,-0.011737571097910404,0.011737571097910404,0.011734016239643097,0.031042754650115967,0.023163985460996628,0.004798032809048891,0.031042754650115967,-2.1941471099853516
0,1849,77.16636657714844,1.0,1.0000040531158447,0.01454312913119793,-0.01454312913119793,-0.014550945721566677,0.05536457151174545,0.036781731992959976,0.007674870081245899,0.05536457151174545,1.1852798461914062
0,1899,308.05560302734375,1.0,1.0000054836273193,-0.006812397390604019,0.006812397390604019,0.0068016741424798965,0.02916843816637993,0.015440763905644417,0.006146281957626343,0.02916843816637993,-2.0632827281951904
0,1949,193.21466064453125,1.0,1.000002384185791,-0.022385718300938606,0.022385718300938606,0.022380974143743515,0.032146528363227844,0.018202604725956917,0.0059358226135373116,0.032146528363227844,-4.287167072296143
0,1999,151.51223754882812,1.0,0.9999989867210388,0.0160538200289011,-0.0160538200289011,-0.01605170965194702,0.042381882667541504,0.03039337508380413,0.0062487563118338585,0.042381882667541504,2.480980634689331
0,2049,108.45628356933594,1.0,0.9999996423721313,-0.016636250540614128,0.016636250540614128,0.016636919230222702,0.030557066202163696,0.01781856268644333,0.00648074597120285,0.030557066202163696,-1.767268180847168
0,2099,214.58303833007812,1.0,0.9999973773956299,0.008082486689090729,-0.008082486689090729,-0.008077151142060757,0.04514598101377487,0.03541222959756851,0.005710002966225147,0.04514598101377487,1.7852205038070679
0,2149,292.810302734375,1.0,1.0000041723251343,0.0018526315689086914,-0.0018526315689086914,-0.0018608858808875084,0.03896816819906235,0.027553914114832878,0.005176580511033535,0.03896816819906235,0.5866143703460693
