epoch,global_step,lr_abs,step,train/loss_epoch,train/loss_simple_epoch,train/loss_simple_step,train/loss_step,train/loss_vlb_epoch,train/loss_vlb_step,val/loss,val/loss_ema,val/loss_simple,val/loss_simple_ema,val/loss_vlb,val/loss_vlb_ema
0,49.0,4.900995165257882e-09,49,,,0.7977986335754395,0.7977986335754395,,0.009092528373003006,,,,,,
0,99.0,9.900990249889219e-09,99,,,0.7989543080329895,0.7989543080329895,,0.009548395872116089,,,,,,
0,149.0,1.4900985334520556e-08,149,,,0.7964915037155151,0.7964915037155151,,0.004393479786813259,,,,,,
0,199.0,1.9900980419151892e-08,199,,,0.7996217608451843,0.7996217608451843,,0.0038793026469647884,,,,,,
0,249.0,2.490097550378323e-08,249,,,0.7971970438957214,0.7971970438957214,,0.00478016771376133,,,,,,
0,299.0,2.9900970588414566e-08,299,,,0.797835111618042,0.797835111618042,,0.007849713787436485,,,,,,
0,349.0,3.4900963896689063e-08,349,,,0.7981594204902649,0.7981594204902649,,0.012930035591125488,,,,,,
0,399.0,3.990096075767724e-08,399,,,0.7983507513999939,0.7983507513999939,,0.05513399466872215,,,,,,
0,449.0,4.490095406595174e-08,449,,,0.7975095510482788,0.7975095510482788,,0.004393788520246744,,,,,,
0,499.0,4.990095092693991e-08,499,,,0.7968204617500305,0.7968204617500305,,0.009367766790091991,,,,,,
0,549.0,5.490094423521441e-08,549,,,0.7966430187225342,0.7966430187225342,,0.005881472956389189,,,,,,
0,599.0,5.990094109620259e-08,599,,,0.7974123358726501,0.7974123358726501,,0.004930134397000074,,,,,,
0,649.0,6.490093795719076e-08,649,,,0.7965354323387146,0.7965354323387146,,0.016995487734675407,,,,,,
0,699.0,6.990092771275158e-08,699,,,0.7967365384101868,0.7967365384101868,,0.005020488984882832,,,,,,
0,749.0,7.490092457373976e-08,749,,,0.7941215634346008,0.7941215634346008,,0.009687979705631733,,,,,,
0,799.0,7.990092143472793e-08,799,,,0.7955892086029053,0.7955892086029053,,0.004818241111934185,,,,,,
0,849.0,8.490091829571611e-08,849,,,0.7956374883651733,0.7956374883651733,,0.004821738228201866,,,,,,
0,899.0,8.990090805127693e-08,899,,,0.7960978150367737,0.7960978150367737,,0.004646243993192911,,,,,,
0,949.0,9.49009049122651e-08,949,,,0.7952274084091187,0.7952274084091187,,0.006038891151547432,,,,,,
0,999.0,9.990090177325328e-08,999,,,0.7949402332305908,0.7949402332305908,,0.006372812204062939,,,,,,
0,1049.0,1.0490089863424146e-07,1049,,,0.7964022755622864,0.7964022755622864,,0.007449526339769363,,,,,,
0,1099.0,1.0990088838980228e-07,1099,,,0.7938300967216492,0.7938300967216492,,0.017829645425081253,,,,,,
0,1149.0,1.1490088525079045e-07,1149,,,0.7928930521011353,0.7928930521011353,,0.004303986206650734,,,,,,
0,1199.0,1.1990087500635127e-07,1199,,,0.7921972870826721,0.7921972870826721,,0.004725147038698196,,,,,,
0,1249.0,1.249008789727668e-07,1249,,,0.79107666015625,0.79107666015625,,0.004291248042136431,,,,,,
0,1299.0,1.2990086872832762e-07,1299,,,0.7912650108337402,0.7912650108337402,,0.0045611015520989895,,,,,,
0,1349.0,1.3490085848388844e-07,1349,,,0.791910707950592,0.791910707950592,,0.015518752858042717,,,,,,
0,1399.0,1.3990086245030398e-07,1399,,,0.7903302907943726,0.7903302907943726,,0.005004825070500374,,,,,,
0,1449.0,1.449008522058648e-07,1449,,,0.7904400825500488,0.7904400825500488,,0.004606109578162432,,,,,,
0,1499.0,1.4990085617228033e-07,1499,,,0.7906774282455444,0.7906774282455444,,0.006311577744781971,,,,,,
0,1549.0,1.5490084592784115e-07,1549,,,0.7891786098480225,0.7891786098480225,,0.004813067615032196,,,,,,
0,1599.0,1.5990083568340197e-07,1599,,,0.7877084612846375,0.7877084612846375,,0.005268569570034742,,,,,,
0,1649.0,1.649008396498175e-07,1649,,,0.7909188866615295,0.7909188866615295,,0.00661348644644022,,,,,,
0,1699.0,1.6990082940537832e-07,1699,,,0.7869640588760376,0.7869640588760376,,0.005510810762643814,,,,,,
0,1749.0,1.7490081916093914e-07,1749,,,0.786489725112915,0.786489725112915,,0.004551144782453775,,,,,,
0,1799.0,1.7990082312735467e-07,1799,,,0.7875666618347168,0.7875666618347168,,0.00739647913724184,,,,,,
0,1849.0,1.849008128829155e-07,1849,,,0.7863803505897522,0.7863803505897522,,0.005036420654505491,,,,,,
0,1899.0,1.8990081684933102e-07,1899,,,0.7844527363777161,0.7844527363777161,,0.004611627198755741,,,,,,
0,1949.0,1.9490080660489184e-07,1949,,,0.783592164516449,0.783592164516449,,0.0042523788288235664,,,,,,
0,1999.0,1.9990079636045266e-07,1999,,,0.7881649732589722,0.7881649732589722,,0.00993047934025526,,,,,,
0,2049.0,2.049008003268682e-07,2049,,,0.7849153280258179,0.7849153280258179,,0.0072231353260576725,,,,,,
0,2099.0,2.09900790082429e-07,2099,,,0.7793480753898621,0.7793480753898621,,0.004162214696407318,,,,,,
0,2149.0,2.1490077983798983e-07,2149,,,0.7782934904098511,0.7782934904098511,,0.005469372496008873,,,,,,
0,2199.0,2.1990078380440536e-07,2199,,,0.7817560434341431,0.7817560434341431,,0.007579456083476543,,,,,,
0,,,2236,,,,,,,0.7793681621551514,0.7832391262054443,0.7793681621551514,0.7832391262054443,0.006572042126208544,0.0069334241561591625
0,,,2236,0.7922650575637817,0.7922650575637817,,,0.006882321089506149,,,,,,,
1,2249.0,2.2490077355996618e-07,2249,,,0.7799394130706787,0.7799394130706787,,0.005607815459370613,,,,,,
1,2299.0,2.29900763315527e-07,2299,,,0.7786445617675781,0.7786445617675781,,0.0073165190406143665,,,,,,
1,2349.0,2.3490076728194254e-07,2349,,,0.7803127765655518,0.7803127765655518,,0.005506094079464674,,,,,,
1,2399.0,2.3990077124835807e-07,2399,,,0.7766457200050354,0.7766457200050354,,0.004209720529615879,,,,,,
1,2449.0,2.4490074679306417e-07,2449,,,0.7772903442382812,0.7772903442382812,,0.003963582217693329,,,,,,
1,2499.0,2.499007507594797e-07,2499,,,0.7747323513031006,0.7747323513031006,,0.004714572802186012,,,,,,
1,2549.0,2.5490075472589524e-07,2549,,,0.7704095244407654,0.7704095244407654,,0.003972706850618124,,,,,,
1,2599.0,2.5990073027060134e-07,2599,,,0.7740252017974854,0.7740252017974854,,0.006265860516577959,,,,,,
1,2649.0,2.649007342370169e-07,2649,,,0.7646371126174927,0.7646371126174927,,0.005422942340373993,,,,,,
1,2699.0,2.699007382034324e-07,2699,,,0.7693992853164673,0.7693992853164673,,0.004106135107576847,,,,,,
1,2749.0,2.749007137481385e-07,2749,,,0.7691164612770081,0.7691164612770081,,0.005139767192304134,,,,,,
1,2799.0,2.7990071771455405e-07,2799,,,0.7710617780685425,0.7710617780685425,,0.011258158832788467,,,,,,
1,2849.0,2.849007216809696e-07,2849,,,0.7625656127929688,0.7625656127929688,,0.005799530074000359,,,,,,
1,2899.0,2.899006972256757e-07,2899,,,0.7615995407104492,0.7615995407104492,,0.004400504752993584,,,,,,
1,2949.0,2.949007011920912e-07,2949,,,0.7672783136367798,0.7672783136367798,,0.008589149452745914,,,,,,
1,2999.0,2.9990070515850675e-07,2999,,,0.7619763612747192,0.7619763612747192,,0.004566327203065157,,,,,,
1,3049.0,3.049007091249223e-07,3049,,,0.7623187303543091,0.7623187303543091,,0.01193910464644432,,,,,,
1,3099.0,3.099006846696284e-07,3099,,,0.7589554190635681,0.7589554190635681,,0.01230977475643158,,,,,,
1,3149.0,3.149006886360439e-07,3149,,,0.7638174295425415,0.7638174295425415,,0.030197540298104286,,,,,,
1,3199.0,3.1990069260245946e-07,3199,,,0.7529075145721436,0.7529075145721436,,0.004264802671968937,,,,,,
1,3249.0,3.2490066814716556e-07,3249,,,0.761452317237854,0.761452317237854,,0.056942373514175415,,,,,,
1,3299.0,3.299006721135811e-07,3299,,,0.7527815103530884,0.7527815103530884,,0.004578238818794489,,,,,,
1,3349.0,3.3490067607999663e-07,3349,,,0.7536881566047668,0.7536881566047668,,0.0055427406914532185,,,,,,
1,3399.0,3.3990065162470273e-07,3399,,,0.7437959313392639,0.7437959313392639,,0.005120052956044674,,,,,,
1,3449.0,3.4490065559111827e-07,3449,,,0.7485396862030029,0.7485396862030029,,0.007382167503237724,,,,,,
1,3499.0,3.499006595575338e-07,3499,,,0.7488393783569336,0.7488393783569336,,0.005757212173193693,,,,,,
1,3549.0,3.549006351022399e-07,3549,,,0.737194299697876,0.737194299697876,,0.005441515240818262,,,,,,
1,3599.0,3.5990063906865544e-07,3599,,,0.7396548986434937,0.7396548986434937,,0.00377471512183547,,,,,,
1,3649.0,3.6490064303507097e-07,3649,,,0.7460206747055054,0.7460206747055054,,0.007020967546850443,,,,,,
1,3699.0,3.699006185797771e-07,3699,,,0.7391380071640015,0.7391380071640015,,0.054266102612018585,,,,,,
1,3749.0,3.749006225461926e-07,3749,,,0.7451716661453247,0.7451716661453247,,0.00869727786630392,,,,,,
1,3799.0,3.7990062651260814e-07,3799,,,0.7308069467544556,0.7308069467544556,,0.004908365197479725,,,,,,
1,3849.0,3.8490060205731425e-07,3849,,,0.7353607416152954,0.7353607416152954,,0.005504871718585491,,,,,,
1,3899.0,3.899006060237298e-07,3899,,,0.7327674031257629,0.7327674031257629,,0.004914049059152603,,,,,,
1,3949.0,3.949006099901453e-07,3949,,,0.7306941747665405,0.7306941747665405,,0.005228992085903883,,,,,,
1,3999.0,3.9990061395656085e-07,3999,,,0.7292284965515137,0.7292284965515137,,0.004713861271739006,,,,,,
1,4049.0,4.0490058950126695e-07,4049,,,0.7381932735443115,0.7381932735443115,,0.005699249915778637,,,,,,
1,4099.0,4.099005934676825e-07,4099,,,0.7244693040847778,0.7244693040847778,,0.004439106676727533,,,,,,
1,4149.0,4.14900597434098e-07,4149,,,0.7370306253433228,0.7370306253433228,,0.006277085281908512,,,,,,
1,4199.0,4.199005729788041e-07,4199,,,0.7478314638137817,0.7478314638137817,,0.017022255808115005,,,,,,
1,4249.0,4.2490057694521965e-07,4249,,,0.7167491316795349,0.7167491316795349,,0.00377210252918303,,,,,,
1,4299.0,4.299005809116352e-07,4299,,,0.7221705913543701,0.7221705913543701,,0.005274183116853237,,,,,,
1,4349.0,4.349005564563413e-07,4349,,,0.7207522392272949,0.7207522392272949,,0.004719499498605728,,,,,,
1,4399.0,4.399005604227568e-07,4399,,,0.7012597322463989,0.7012597322463989,,0.005414211191236973,,,,,,
1,4449.0,4.4490056438917236e-07,4449,,,0.705888032913208,0.705888032913208,,0.00434427335858345,,,,,,
1,,,4473,,,,,,,0.7139521837234497,0.7286965847015381,0.7139521837234497,0.7286965847015381,0.006567870732396841,0.006628573406487703
1,,,4473,0.7496399879455566,0.7496399879455566,,,0.006545886397361755,,,,,,,
2,4499.0,4.4990053993387846e-07,4499,,,0.7038478851318359,0.7038478851318359,,0.004347690846771002,,,,,,
2,4549.0,4.54900543900294e-07,4549,,,0.706882894039154,0.706882894039154,,0.0044969720765948296,,,,,,
2,4599.0,4.5990054786670953e-07,4599,,,0.7067415714263916,0.7067415714263916,,0.004203525371849537,,,,,,
2,4649.0,4.6490052341141563e-07,4649,,,0.7141488790512085,0.7141488790512085,,0.009477049112319946,,,,,,
2,4699.0,4.6990052737783117e-07,4699,,,0.7074546813964844,0.7074546813964844,,0.0043356409296393394,,,,,,
2,4749.0,4.749005313442467e-07,4749,,,0.7060703039169312,0.7060703039169312,,0.0033663713838905096,,,,,,
2,4799.0,4.799005068889528e-07,4799,,,0.7131384611129761,0.7131384611129761,,0.01306174136698246,,,,,,
2,4849.0,4.849005108553683e-07,4849,,,0.7052178978919983,0.7052178978919983,,0.005719002336263657,,,,,,
2,4899.0,4.899005148217839e-07,4899,,,0.7023026943206787,0.7023026943206787,,0.0043708826415240765,,,,,,
2,4949.0,4.949005187881994e-07,4949,,,0.698493480682373,0.698493480682373,,0.006336696445941925,,,,,,
2,4999.0,4.999005227546149e-07,4999,,,0.69144606590271,0.69144606590271,,0.01743636280298233,,,,,,
2,5049.0,5.049004698776116e-07,5049,,,0.6744228005409241,0.6744228005409241,,0.004152743145823479,,,,,,
2,5099.0,5.099004738440271e-07,5099,,,0.6895302534103394,0.6895302534103394,,0.005452694371342659,,,,,,
2,5149.0,5.149004778104427e-07,5149,,,0.696533203125,0.696533203125,,0.003919936716556549,,,,,,
2,5199.0,5.199004817768582e-07,5199,,,0.6768288612365723,0.6768288612365723,,0.003722207620739937,,,,,,
2,5249.0,5.249004857432737e-07,5249,,,0.6967666745185852,0.6967666745185852,,0.009626643732190132,,,,,,
2,5299.0,5.299004897096893e-07,5299,,,0.6620397567749023,0.6620397567749023,,0.004266098141670227,,,,,,
2,5349.0,5.34900436832686e-07,5349,,,0.696919858455658,0.696919858455658,,0.01241405587643385,,,,,,
2,5399.0,5.399004407991015e-07,5399,,,0.6635293960571289,0.6635293960571289,,0.0043067182414233685,,,,,,
2,5449.0,5.44900444765517e-07,5449,,,0.6794900894165039,0.6794900894165039,,0.005715846084058285,,,,,,
2,5499.0,5.499004487319326e-07,5499,,,0.6920537948608398,0.6920537948608398,,0.005187775939702988,,,,,,
2,5549.0,5.549004526983481e-07,5549,,,0.6687685251235962,0.6687685251235962,,0.054037827998399734,,,,,,
2,5599.0,5.599004566647636e-07,5599,,,0.6797068119049072,0.6797068119049072,,0.007456982508301735,,,,,,
2,5649.0,5.649004606311792e-07,5649,,,0.6461209654808044,0.6461209654808044,,0.004141998011618853,,,,,,
2,5699.0,5.699004077541758e-07,5699,,,0.6566645503044128,0.6566645503044128,,0.004105436149984598,,,,,,
2,5749.0,5.749004117205914e-07,5749,,,0.6646344661712646,0.6646344661712646,,0.007842183113098145,,,,,,
2,5799.0,5.799004156870069e-07,5799,,,0.6703523397445679,0.6703523397445679,,0.0058003561571240425,,,,,,
2,5849.0,5.849004196534224e-07,5849,,,0.6452613472938538,0.6452613472938538,,0.0042633418925106525,,,,,,
2,5899.0,5.89900423619838e-07,5899,,,0.6420489549636841,0.6420489549636841,,0.0040654647164046764,,,,,,
2,5949.0,5.949004275862535e-07,5949,,,0.6445765495300293,0.6445765495300293,,0.003969335462898016,,,,,,
2,5999.0,5.999003747092502e-07,5999,,,0.6368763446807861,0.6368763446807861,,0.004011986311525106,,,,,,
2,6049.0,6.049003786756657e-07,6049,,,0.6346619725227356,0.6346619725227356,,0.004061507061123848,,,,,,
