epoch,step,train/d_weight_step,train/disc_factor_step,train/disc_loss_step,train/g_loss_step,train/logits_fake_step,train/logits_real_step,train/nll_loss_step,train/p_loss_step,train/quant_loss_step,train/rec_loss_step,train/total_loss_step
0,49,34.09126281738281,1.0,0.9999958276748657,-0.061822161078453064,0.061822161078453064,0.06183074414730072,0.031304359436035156,0.019966330379247665,0.00624132389202714,0.031304359436035156,-2.07004976272583
0,99,419.85986328125,1.0,0.999994158744812,-0.025076311081647873,0.025076311081647873,0.02508818544447422,0.033674150705337524,0.022962380200624466,0.006094446871429682,0.033674150705337524,-10.488768577575684
0,149,165.54092407226562,1.0,1.0000159740447998,-0.012405655346810818,0.012405655346810818,0.012373853474855423,0.0643826425075531,0.04806559905409813,0.006421357858926058,0.0643826425075531,-1.9828397035598755
0,199,335.419677734375,1.0,1.0000240802764893,-0.05656125396490097,0.05656125396490097,0.05651332810521126,0.03989905118942261,0.02534143626689911,0.005751338321715593,0.03989905118942261,-18.92610740661621
0,249,430.2704772949219,1.0,1.000002145767212,0.02099711447954178,-0.02099711447954178,-0.02100117690861225,0.04607509821653366,0.030441340059041977,0.005313072353601456,0.04607509821653366,9.08582592010498
0,299,532.0633544921875,1.0,0.9999996423721313,0.013341465964913368,-0.013341465964913368,-0.013340667821466923,0.029218971729278564,0.019381947815418243,0.005181829910725355,0.029218971729278564,7.132905960083008
0,349,254.42132568359375,1.0,1.000010371208191,0.001558045158162713,-0.001558045158162713,-0.0015787022421136498,0.043792739510536194,0.026276113465428352,0.0059128981083631516,0.043792739510536194,0.4461055397987366
0,399,259.1274719238281,1.0,1.0000163316726685,-0.034244097769260406,0.034244097769260406,0.034211646765470505,0.045201998203992844,0.028096502646803856,0.006602056324481964,0.045201998203992844,-8.821782112121582
0,449,367.5670166015625,1.0,1.000020146369934,0.008355863392353058,-0.008355863392353058,-0.008395950309932232,0.0868457779288292,0.046185508370399475,0.008743022568523884,0.0868457779288292,3.166928768157959
0,499,302.13909912109375,1.0,1.0000053644180298,0.009236316196620464,-0.009236316196620464,-0.00924695935100317,0.039987802505493164,0.03113231062889099,0.005422431975603104,0.039987802505493164,2.836062431335449
0,549,495.5087585449219,1.0,1.0000020265579224,-0.006626280955970287,0.006626280955970287,0.006622315384447575,0.05529579520225525,0.040456563234329224,0.006127479486167431,0.05529579520225525,-3.221956968307495
0,599,291.5304870605469,1.0,1.0000077486038208,0.009717793203890324,-0.009717793203890324,-0.009733160026371479,0.052084874361753464,0.03589678555727005,0.006626727990806103,0.052084874361753464,2.89174485206604
0,649,162.10874938964844,1.0,1.0000019073486328,-0.024066820740699768,0.024066820740699768,0.02406313456594944,0.06354553997516632,0.040995270013809204,0.008420582860708237,0.06354553997516632,-3.8294763565063477
0,699,227.59353637695312,1.0,0.999998152256012,0.028646785765886307,-0.028646785765886307,-0.02864292822778225,0.07537563890218735,0.05504414811730385,0.006370702758431435,0.07537563890218735,6.601569175720215
0,749,229.97952270507812,1.0,1.0000004768371582,0.0008166632032953203,-0.0008166632032953203,-0.0008174686226993799,0.060806356370449066,0.047687288373708725,0.006270652636885643,0.060806356370449066,0.25489282608032227
0,799,173.0406036376953,1.0,1.0000137090682983,-0.031023042276501656,0.031023042276501656,0.030995603650808334,0.048609308898448944,0.03571265563368797,0.00666759442538023,0.048609308898448944,-5.312969207763672
0,849,177.66758728027344,1.0,1.0000098943710327,0.015957068651914597,-0.015957068651914597,-0.01597677357494831,0.040619589388370514,0.023945387452840805,0.007102547213435173,0.040619589388370514,2.8827760219573975
0,899,181.48712158203125,1.0,0.9999943375587463,0.011859018355607986,-0.011859018355607986,-0.011847556568682194,0.043039530515670776,0.032244399189949036,0.005422487854957581,0.043039530515670776,2.200721263885498
0,949,90.62550354003906,1.0,1.0000081062316895,-0.02813660353422165,0.02813660353422165,0.02812059223651886,0.03146778792142868,0.018957823514938354,0.006396395619958639,0.03146778792142868,-2.5120298862457275
0,999,210.34744262695312,1.0,0.9999866485595703,-0.002069797832518816,0.002069797832518816,0.002096601529046893,0.0325784869492054,0.02129615843296051,0.006282874848693609,0.0325784869492054,-0.3965153098106384
0,1049,293.32940673828125,1.0,1.0000014305114746,-0.005488408729434013,0.005488408729434013,0.0054856413044035435,0.03968813270330429,0.030580833554267883,0.005530960857868195,0.03968813270330429,-1.5646926164627075
0,1099,234.96395874023438,1.0,1.0000042915344238,0.020641427487134933,-0.020641427487134933,-0.020649855956435204,0.06377220153808594,0.04633384943008423,0.006603042129427195,0.06377220153808594,4.9203667640686035
0,1149,213.45819091796875,1.0,0.9999961853027344,-0.025303447619080544,0.025303447619080544,0.025311166420578957,0.06329479813575745,0.04957190901041031,0.00630757212638855,0.06329479813575745,-5.331625461578369
0,1199,420.57080078125,1.0,0.9999995231628418,0.01340923085808754,-0.01340923085808754,-0.013408161699771881,0.03180660679936409,0.018461596220731735,0.006423754617571831,0.03180660679936409,5.677761554718018
0,1249,486.25335693359375,1.0,1.000001072883606,-0.029401656240224838,0.029401656240224838,0.029399603605270386,0.03842322528362274,0.022873112931847572,0.0067617688328027725,0.03842322528362274,-14.251468658447266
