epoch,step,train/d_weight_epoch,train/d_weight_step,train/disc_factor_epoch,train/disc_factor_step,train/disc_loss_epoch,train/disc_loss_step,train/g_loss_epoch,train/g_loss_step,train/logits_fake_epoch,train/logits_fake_step,train/logits_real_epoch,train/logits_real_step,train/nll_loss_epoch,train/nll_loss_step,train/p_loss_epoch,train/p_loss_step,train/quant_loss_epoch,train/quant_loss_step,train/rec_loss_epoch,train/rec_loss_step,train/total_loss_epoch,train/total_loss_step
0,49,,179.31292724609375,,1.0,,0.9999854564666748,,-0.02555587701499462,,0.02555587701499462,,0.02558506838977337,,0.07619662582874298,,0.05492734536528587,,0.006486008875072002,,0.07619662582874298,,-4.499816417694092
0,99,,49.458858489990234,,1.0,,1.0000308752059937,,0.017192354425787926,,-0.017192354425787926,,-0.01725407876074314,,0.09985567629337311,,0.07303554564714432,,0.007134842686355114,,0.09985567629337311,,0.9573047161102295
0,149,,331.4942932128906,,1.0,,1.0000178813934326,,-0.00748475082218647,,0.00748475082218647,,0.00744922598823905,,0.07944601774215698,,0.04696560278534889,,0.007954190485179424,,0.07944601774215698,,-2.393752098083496
0,199,,349.427001953125,,1.0,,1.0000007152557373,,-0.019320005550980568,,0.019320005550980568,,0.019318759441375732,,0.08198240399360657,,0.06244209036231041,,0.0068765925243496895,,0.08198240399360657,,-6.662072658538818
0,249,,195.40406799316406,,1.0,,1.000002145767212,,-0.0018833716167137027,,0.0018833716167137027,,0.0018791158217936754,,0.08022947609424591,,0.05643297731876373,,0.0071805547922849655,,0.08022947609424591,,-0.2806084454059601
0,299,,427.8556823730469,,1.0,,0.9999995827674866,,-0.013606338761746883,,0.013606338761746883,,0.013607289642095566,,0.033848151564598083,,0.023274537175893784,,0.005692669190466404,,0.033848151564598083,,-5.782008647918701
0,349,,475.76080322265625,,1.0,,1.0000135898590088,,-0.002515842905268073,,0.002515842905268073,,0.0024888713378459215,,0.04204190522432327,,0.02794325351715088,,0.006144235376268625,,0.04204190522432327,,-1.14875328540802
0,399,,126.28374481201172,,1.0,,0.999996542930603,,-0.004998285789042711,,0.004998285789042711,,0.005005297716706991,,0.07141200453042984,,0.05386968329548836,,0.006165421102195978,,0.07141200453042984,,-0.5536247491836548
0,449,,56.12192916870117,,1.0,,1.0000200271606445,,0.026558570563793182,,-0.026558570563793182,,-0.026598718017339706,,0.06002732366323471,,0.043832652270793915,,0.007038919720798731,,0.06002732366323471,,1.557584524154663
0,499,,297.8456726074219,,1.0,,1.00001060962677,,0.014544466510415077,,-0.014544466510415077,,-0.014565560966730118,,0.05167660862207413,,0.03301752731204033,,0.008259307593107224,,0.05167660862207413,,4.391942501068115
0,549,,214.175048828125,,1.0,,1.0000088214874268,,0.013708652928471565,,-0.013708652928471565,,-0.013726118952035904,,0.04628695175051689,,0.03234441205859184,,0.006504850462079048,,0.04628695175051689,,2.9888432025909424
0,599,,54.496273040771484,,1.0,,0.9999991655349731,,-0.016543708741664886,,0.016543708741664886,,0.016545485705137253,,0.03752484917640686,,0.022816307842731476,,0.0067312223836779594,,0.03752484917640686,,-0.85731440782547
0,649,,117.70667266845703,,1.0,,0.9999878406524658,,0.020202340558171272,,-0.020202340558171272,,-0.02017785795032978,,0.030453622341156006,,0.019975705072283745,,0.0056993355974555016,,0.030453622341156006,,2.4141032695770264
0,699,,156.62689208984375,,1.0,,1.000006079673767,,-0.00793453212827444,,0.00793453212827444,,0.007922396063804626,,0.04138237610459328,,0.028583109378814697,,0.006474783178418875,,0.04138237610459328,,-1.1949039697647095
0,749,,104.71826934814453,,1.0,,0.9999954700469971,,0.03188956528902054,,-0.03188956528902054,,-0.03188048303127289,,0.030497215688228607,,0.020850181579589844,,0.005648168735206127,,0.030497215688228607,,3.375565528869629
0,799,,537.924560546875,,1.0,,0.9999988675117493,,-0.016879389062523842,,0.016879389062523842,,0.016881778836250305,,0.03209240734577179,,0.022784294560551643,,0.005349448882043362,,0.03209240734577179,,-9.042396545410156
0,849,,274.82818603515625,,1.0,,1.000000238418579,,0.009867752902209759,,-0.009867752902209759,,-0.009868191555142403,,0.030039560049772263,,0.018899042159318924,,0.005563491024076939,,0.030039560049772263,,2.747539758682251
0,899,,69.42452239990234,,1.0,,0.999996542930603,,-0.016075054183602333,,0.016075054183602333,,0.01608210988342762,,0.031481023877859116,,0.019717853516340256,,0.006397216580808163,,0.031481023877859116,,-1.0781246423721313
0,949,,136.21583557128906,,1.0,,1.0000011920928955,,-0.017884595319628716,,0.017884595319628716,,0.01788237877190113,,0.056679826229810715,,0.04281384497880936,,0.006111671682447195,,0.056679826229810715,,-2.3733737468719482
0,999,,280.438232421875,,1.0,,0.9999932050704956,,-0.0008396074408665299,,0.0008396074408665299,,0.0008533665095455945,,0.06823363900184631,,0.048952385783195496,,0.006044450215995312,,0.06823363900184631,,-0.16117994487285614
0,1049,,455.85870361328125,,1.0,,1.0000097751617432,,-0.014833993278443813,,0.014833993278443813,,0.014814496971666813,,0.04212569445371628,,0.024261686950922012,,0.007289712317287922,,0.04212569445371628,,-6.712789535522461
0,1099,,204.12313842773438,,1.0,,1.0000003576278687,,0.013014227151870728,,-0.013014227151870728,,-0.013014893978834152,,0.034466616809368134,,0.02294279634952545,,0.00580560602247715,,0.034466616809368134,,2.696776866912842
0,1149,,269.2247314453125,,1.0,,0.9999964833259583,,-0.007917569018900394,,0.007917569018900394,,0.007924743928015232,,0.037297338247299194,,0.023652762174606323,,0.0074547971598804,,0.037297338247299194,,-2.086853265762329
0,1199,,231.82168579101562,,1.0,,1.000004529953003,,-0.008899707347154617,,0.008899707347154617,,0.008890981785953045,,0.05295810103416443,,0.03736753389239311,,0.00654834508895874,,0.05295810103416443,,-2.003638744354248
0,1249,,204.35946655273438,,1.0,,1.0000131130218506,,0.006966185290366411,,-0.006966185290366411,,-0.006992261856794357,,0.03094860538840294,,0.01842115819454193,,0.005852926522493362,,0.03094860538840294,,1.4604074954986572
0,1299,,68.93319702148438,,1.0,,0.9999996423721313,,-0.038411032408475876,,0.038411032408475876,,0.03841192275285721,,0.05087953060865402,,0.03674333542585373,,0.006152693182229996,,0.05087953060865402,,-2.5907630920410156
0,1349,,56.59283447265625,,1.0,,1.0000288486480713,,0.04977031424641609,,-0.04977031424641609,,-0.04982805624604225,,0.036688800901174545,,0.02377881109714508,,0.00632309727370739,,0.036688800901174545,,2.8596551418304443
0,1399,,145.94699096679688,,1.0,,0.9999995827674866,,-0.023287978023290634,,0.023287978023290634,,0.023288870230317116,,0.051081426441669464,,0.03534240275621414,,0.006293082609772682,,0.051081426441669464,,-3.3414359092712402
0,1449,,62.730430603027344,,1.0,,1.000000238418579,,0.009225859306752682,,-0.009225859306752682,,-0.009226195514202118,,0.07978226989507675,,0.057282231748104095,,0.006956388242542744,,0.07978226989507675,,0.6654807925224304
