epoch,step,train/d_weight_epoch,train/d_weight_step,train/disc_factor_epoch,train/disc_factor_step,train/disc_loss_epoch,train/disc_loss_step,train/g_loss_epoch,train/g_loss_step,train/logits_fake_epoch,train/logits_fake_step,train/logits_real_epoch,train/logits_real_step,train/nll_loss_epoch,train/nll_loss_step,train/p_loss_epoch,train/p_loss_step,train/quant_loss_epoch,train/quant_loss_step,train/rec_loss_epoch,train/rec_loss_step,train/total_loss_epoch,train/total_loss_step
0,49,,0.12004327774047852,,1.0,,0.9508967399597168,,-0.3139660954475403,,0.3139660954475403,,0.5483148694038391,,0.8703972697257996,,0.5823166370391846,,1.7305015325546265,,0.8703972697257996,,2.563209295272827
0,99,,0.46007591485977173,,1.0,,0.9275001287460327,,-0.3406129479408264,,0.3406129479408264,,0.6035535335540771,,0.9490405917167664,,0.6208442449569702,,18.535354614257812,,0.9490405917167664,,19.327688217163086
0,149,,1.645209789276123,,1.0,,1.0181981325149536,,-0.3151858448982239,,0.3151858448982239,,0.371376633644104,,0.8364653587341309,,0.6268531084060669,,23.372718811035156,,0.8364653587341309,,23.690637588500977
0,199,,0.5908033847808838,,1.0,,0.9934977293014526,,-0.08423877507448196,,0.08423877507448196,,0.1473541110754013,,0.8141090869903564,,0.6071689128875732,,28.294906616210938,,0.8141090869903564,,29.059247970581055
0,237,0.4694000780582428,,1.0,,1.0116711854934692,,-0.2963075041770935,,0.2963075041770935,,0.3797406554222107,,0.9282222986221313,,0.6212605237960815,,16.817874908447266,,0.9282222986221313,,17.637819290161133,
1,249,,0.3999788165092468,,1.0,,0.9540665149688721,,0.07328900694847107,,-0.07328900694847107,,0.05459561198949814,,0.9711634516716003,,0.6538242101669312,,30.303863525390625,,0.9711634516716003,,31.304340362548828
1,299,,0.2948033809661865,,1.0,,0.9352860450744629,,-0.039504524320364,,0.039504524320364,,0.20155924558639526,,0.954180121421814,,0.6508499383926392,,4.640109062194824,,0.954180121421814,,5.582643032073975
1,349,,0.7092131972312927,,1.0,,1.01889169216156,,-0.08751117438077927,,0.08751117438077927,,0.08519071340560913,,0.871532142162323,,0.611879289150238,,31.679332733154297,,0.871532142162323,,32.488800048828125
1,399,,0.5223058462142944,,1.0,,1.048166036605835,,0.0008129076450131834,,-0.0008129076450131834,,-0.048525333404541016,,0.8987895846366882,,0.604981541633606,,34.2218017578125,,0.8987895846366882,,35.12101745605469
1,449,,0.6195224523544312,,1.0,,0.9633630514144897,,0.03806973248720169,,-0.03806973248720169,,0.0663880929350853,,0.8591287136077881,,0.6203354001045227,,36.875579833984375,,0.8591287136077881,,37.75829315185547
1,475,0.7124757170677185,,1.0,,0.956211268901825,,0.010772665031254292,,-0.010772665031254292,,0.11775799840688705,,0.9287213683128357,,0.6241246461868286,,30.883777618408203,,0.9287213683128357,,31.814558029174805,
