epoch,step,train/d_weight_epoch,train/d_weight_step,train/disc_factor_epoch,train/disc_factor_step,train/disc_loss_epoch,train/disc_loss_step,train/g_loss_epoch,train/g_loss_step,train/logits_fake_epoch,train/logits_fake_step,train/logits_real_epoch,train/logits_real_step,train/nll_loss_epoch,train/nll_loss_step,train/p_loss_epoch,train/p_loss_step,train/quant_loss_epoch,train/quant_loss_step,train/rec_loss_epoch,train/rec_loss_step,train/total_loss_epoch,train/total_loss_step
0,49,,288.6373596191406,,1.0,,0.9999923706054688,,0.018009180203080177,,-0.018009180203080177,,-0.01799389347434044,,0.041653938591480255,,0.028512459248304367,,0.005590586923062801,,0.041653938591480255,,5.24536657333374
0,99,,260.6064758300781,,1.0,,1.0000128746032715,,-0.01922350563108921,,0.01922350563108921,,0.01919793337583542,,0.040476199239492416,,0.028156379237771034,,0.00540486304089427,,0.040476199239492416,,-4.963888645172119
0,149,,218.59475708007812,,1.0,,0.9999969601631165,,-0.0037842802703380585,,0.0037842802703380585,,0.003790451679378748,,0.03448780998587608,,0.023676592856645584,,0.005369814112782478,,0.03448780998587608,,-0.7873662114143372
0,199,,152.6589813232422,,1.0,,1.000008225440979,,-0.009657377377152443,,0.009657377377152443,,0.009640943259000778,,0.03970828652381897,,0.026758434250950813,,0.005891257431358099,,0.03970828652381897,,-1.4286859035491943
0,249,,93.69903564453125,,1.0,,1.0000079870224,,-0.02998453937470913,,0.02998453937470913,,0.029968712478876114,,0.048308782279491425,,0.03231749311089516,,0.005696836858987808,,0.048308782279491425,,-2.755516767501831
0,299,,87.03604888916016,,1.0,,0.999985933303833,,-0.034177448600530624,,0.034177448600530624,,0.03420555219054222,,0.04114062711596489,,0.027812594547867775,,0.005840407684445381,,0.04114062711596489,,-2.92768931388855
0,349,,114.34838104248047,,1.0,,1.0000007152557373,,-0.010630318894982338,,0.010630318894982338,,0.010629101656377316,,0.04644531011581421,,0.032400116324424744,,0.005844754166901112,,0.04644531011581421,,-1.1632696390151978
0,399,,83.48199462890625,,1.0,,0.9999947547912598,,-0.009748601354658604,,0.009748601354658604,,0.009759204462170601,,0.04985199496150017,,0.03480357676744461,,0.006269687786698341,,0.04985199496150017,,-0.7577109932899475
0,449,,150.65365600585938,,1.0,,0.9999982118606567,,-0.02632354386150837,,0.02632354386150837,,0.026327239349484444,,0.0431116446852684,,0.030957423150539398,,0.005490975920110941,,0.0431116446852684,,-3.91713547706604
0,475,131.8339080810547,,1.0,,1.0000004768371582,,-0.0081566721200943,,0.0081566721200943,,0.008154885843396187,,0.04462338984012604,,0.030370747670531273,,0.005846591200679541,,0.04462338984012604,,-0.8525896072387695,
