epoch,step,train/d_weight_epoch,train/d_weight_step,train/disc_factor_epoch,train/disc_factor_step,train/disc_loss_epoch,train/disc_loss_step,train/g_loss_epoch,train/g_loss_step,train/logits_fake_epoch,train/logits_fake_step,train/logits_real_epoch,train/logits_real_step,train/nll_loss_epoch,train/nll_loss_step,train/p_loss_epoch,train/p_loss_step,train/quant_loss_epoch,train/quant_loss_step,train/rec_loss_epoch,train/rec_loss_step,train/total_loss_epoch,train/total_loss_step
0,49,,61.07799530029297,,1.0,,1.0000081062316895,,-0.05271706357598305,,0.05271706357598305,,0.052701082080602646,,0.03682556003332138,,0.024529825896024704,,0.0068392520770430565,,0.03682556003332138,,-3.176187515258789
0,99,,484.35833740234375,,1.0,,1.0000101327896118,,-0.03061882220208645,,0.03061882220208645,,0.03059871681034565,,0.052355945110321045,,0.03126467764377594,,0.0070253657177090645,,0.052355945110321045,,-14.771100044250488
0,149,,195.5931396484375,,1.0,,1.000018835067749,,-0.048014815896749496,,0.048014815896749496,,0.04797714576125145,,0.033788688480854034,,0.019560065120458603,,0.005756779573857784,,0.033788688480854034,,-9.351823806762695
0,199,,300.383544921875,,1.0,,1.0000051259994507,,0.026636898517608643,,-0.026636898517608643,,-0.02664710395038128,,0.07000764459371567,,0.052845753729343414,,0.0062482282519340515,,0.07000764459371567,,8.07754135131836
0,249,,116.9227066040039,,1.0,,1.0000028610229492,,-0.016469499096274376,,0.016469499096274376,,0.016463706269860268,,0.04725588485598564,,0.036553118377923965,,0.005257811397314072,,0.04725588485598564,,-1.8731447458267212
0,299,,141.20498657226562,,1.0,,1.000022530555725,,-0.023573653772473335,,0.023573653772473335,,0.02352878265082836,,0.042542554438114166,,0.024988312274217606,,0.00677298242226243,,0.042542554438114166,,-3.279402017593384
0,349,,309.05078125,,1.0,,0.9999939203262329,,0.06271818280220032,,-0.06271818280220032,,-0.0627058818936348,,0.04788123071193695,,0.03143782168626785,,0.007533565163612366,,0.04788123071193695,,19.438520431518555
0,399,,516.1097412109375,,1.0,,1.0000085830688477,,0.03862319514155388,,-0.03862319514155388,,-0.03864029794931412,,0.056800078600645065,,0.04177917540073395,,0.006214210297912359,,0.056800078600645065,,19.996822357177734
0,449,,342.74615478515625,,1.0,,0.9999948740005493,,-0.04989498108625412,,0.04989498108625412,,0.04990541189908981,,0.0394008606672287,,0.027265068143606186,,0.0048799519427120686,,0.0394008606672287,,-17.057031631469727
0,499,,413.5710754394531,,1.0,,1.0000028610229492,,0.012527041137218475,,-0.012527041137218475,,-0.012532545253634453,,0.05700930207967758,,0.042885176837444305,,0.006144053768366575,,0.05700930207967758,,5.2439751625061035
0,549,,75.12934875488281,,1.0,,0.9999935626983643,,0.04602842405438423,,-0.04602842405438423,,-0.04601532220840454,,0.03831817954778671,,0.027802791446447372,,0.0056348806247115135,,0.03831817954778671,,3.5020384788513184
0,599,,260.0805358886719,,1.0,,1.000001311302185,,-0.02590312622487545,,0.02590312622487545,,0.02590057998895645,,0.05637035518884659,,0.03416047617793083,,0.007251964416354895,,0.05637035518884659,,-6.673276901245117
0,649,,180.18780517578125,,1.0,,0.9999970197677612,,0.008506090380251408,,-0.008506090380251408,,-0.008500052616000175,,0.047606196254491806,,0.034906696528196335,,0.006308003794401884,,0.047606196254491806,,1.5866079330444336
0,699,,255.37994384765625,,1.0,,0.999997615814209,,0.009418534114956856,,-0.009418534114956856,,-0.00941375456750393,,0.0727512389421463,,0.05391871929168701,,0.006929192692041397,,0.0727512389421463,,2.484985113143921
0,749,,231.68072509765625,,1.0,,1.0000135898590088,,0.014124915935099125,,-0.014124915935099125,,-0.014152208343148232,,0.05393911153078079,,0.039789922535419464,,0.006498499307781458,,0.05393911153078079,,3.3329083919525146
0,799,,127.63209533691406,,1.0,,1.0000189542770386,,-0.014287061989307404,,0.014287061989307404,,0.01424921490252018,,0.034360744059085846,,0.022398564964532852,,0.00608074851334095,,0.034360744059085846,,-1.7830461263656616
0,849,,258.8740539550781,,1.0,,0.9999939203262329,,0.028833989053964615,,-0.028833989053964615,,-0.02882184088230133,,0.032092705368995667,,0.023783113807439804,,0.005344078876078129,,0.032092705368995667,,7.501808166503906
0,899,,238.02618408203125,,1.0,,1.0000133514404297,,0.009245887398719788,,-0.009245887398719788,,-0.009272479452192783,,0.06115269660949707,,0.036132343113422394,,0.007299219723790884,,0.06115269660949707,,2.2692151069641113
0,949,,216.78005981445312,,1.0,,1.0000131130218506,,0.01706903614103794,,-0.01706903614103794,,-0.017095055431127548,,0.026156440377235413,,0.014879424124956131,,0.00579556729644537,,0.026156440377235413,,3.7321786880493164
0,999,,421.12591552734375,,1.0,,0.9999993443489075,,0.023300308734178543,,-0.023300308734178543,,-0.02329893782734871,,0.04554244875907898,,0.035386066883802414,,0.0058086588978767395,,0.04554244875907898,,9.863715171813965
0,1049,,173.12234497070312,,1.0,,0.9999955892562866,,0.008066819049417973,,-0.008066819049417973,,-0.008057951927185059,,0.030412813648581505,,0.018155397847294807,,0.006188355386257172,,0.030412813648581505,,1.4331477880477905
0,1099,,94.475341796875,,1.0,,1.0000114440917969,,0.012468223460018635,,-0.012468223460018635,,-0.012491036206483841,,0.048091888427734375,,0.03461557254195213,,0.0057811439037323,,0.048091888427734375,,1.2318127155303955
0,1149,,108.96810913085938,,1.0,,0.9999978542327881,,0.019353659823536873,,-0.019353659823536873,,-0.019349323585629463,,0.05830898880958557,,0.0379926897585392,,0.008187269791960716,,0.05830898880958557,,2.1754281520843506
0,1199,,219.1693115234375,,1.0,,0.9999984502792358,,0.0128683652728796,,-0.0128683652728796,,-0.012865220196545124,,0.03778176009654999,,0.026485014706850052,,0.005732485558837652,,0.03778176009654999,,2.8638648986816406
0,1249,,235.61624145507812,,1.0,,1.000003695487976,,0.01610826514661312,,-0.01610826514661312,,-0.01611563190817833,,0.057438429445028305,,0.04525971785187721,,0.006190016865730286,,0.057438429445028305,,3.858997344970703
0,1299,,333.0496520996094,,1.0,,0.9999911785125732,,0.00948370061814785,,-0.00948370061814785,,-0.00946588534861803,,0.04523220285773277,,0.02790476754307747,,0.006842936389148235,,0.04523220285773277,,3.210618257522583
0,1349,,88.56197357177734,,1.0,,0.9999962449073792,,-0.011661367490887642,,0.011661367490887642,,0.011669016443192959,,0.04708562046289444,,0.03394326567649841,,0.0064462460577487946,,0.04708562046289444,,-0.9792218208312988
0,1399,,103.93797302246094,,1.0,,0.9999995231628418,,0.015992669388651848,,-0.015992669388651848,,-0.015991482883691788,,0.033603183925151825,,0.02444460242986679,,0.005196509882807732,,0.033603183925151825,,1.701045274734497
0,1449,,33.63249969482422,,1.0,,0.999997615814209,,-0.01467366423457861,,0.01467366423457861,,0.014678524807095528,,0.08700589835643768,,0.06457669287919998,,0.0067108552902936935,,0.08700589835643768,,-0.399795264005661
0,1499,,119.22021484375,,1.0,,0.9999890923500061,,0.02457481250166893,,-0.02457481250166893,,-0.024552877992391586,,0.026429668068885803,,0.016132328659296036,,0.005225506145507097,,0.026429668068885803,,2.9614694118499756
0,1549,,102.84487915039062,,1.0,,1.0000096559524536,,-0.003577221417799592,,0.003577221417799592,,0.0035580573603510857,,0.050571732223033905,,0.03523141145706177,,0.006174299865961075,,0.050571732223033905,,-0.3111528754234314
0,1599,,118.66710662841797,,1.0,,0.9999756813049316,,0.019573330879211426,,-0.019573330879211426,,-0.019524550065398216,,0.037791166454553604,,0.025651991367340088,,0.005965067073702812,,0.037791166454553604,,2.366466760635376
0,1649,,118.73454284667969,,1.0,,1.0000107288360596,,0.027178127318620682,,-0.027178127318620682,,-0.02719939686357975,,0.039052270352840424,,0.029276318848133087,,0.005349108017981052,,0.039052270352840424,,3.2713840007781982
0,1699,,194.0869903564453,,1.0,,0.9999982118606567,,-0.0021050251089036465,,0.0021050251089036465,,0.0021086984779685736,,0.09050403535366058,,0.06557999551296234,,0.006844715215265751,,0.09050403535366058,,-0.31120923161506653
0,1749,,69.49446868896484,,1.0,,0.9999997615814209,,0.007879669778048992,,-0.007879669778048992,,-0.007879121229052544,,0.03704051300883293,,0.026637382805347443,,0.005907313898205757,,0.03704051300883293,,0.5905413031578064
0,1799,,197.9508056640625,,1.0,,1.0000100135803223,,0.0077515398152172565,,-0.0077515398152172565,,-0.007771298289299011,,0.04575633630156517,,0.032892681658267975,,0.005865966901183128,,0.04575633630156517,,1.5860458612442017
0,1849,,215.98265075683594,,1.0,,1.000004768371582,,-0.027037745341658592,,0.027037745341658592,,0.02702835388481617,,0.05028454214334488,,0.029417691752314568,,0.006537581793963909,,0.05028454214334488,,-5.782862186431885
0,1899,,493.1430358886719,,1.0,,0.9999960660934448,,0.007649640552699566,,-0.007649640552699566,,-0.007641770876944065,,0.042284660041332245,,0.025713372975587845,,0.006745031103491783,,0.042284660041332245,,3.821396827697754
0,1949,,648.4923095703125,,1.0,,1.000002384185791,,-0.008883745409548283,,0.008883745409548283,,0.008879164233803749,,0.03730617091059685,,0.027275124564766884,,0.005508000962436199,,0.03730617091059685,,-5.718226432800293
0,1999,,104.6612548828125,,1.0,,1.0000007152557373,,0.019566142931580544,,-0.019566142931580544,,-0.019567297771573067,,0.05221487209200859,,0.03979351371526718,,0.0057012466713786125,,0.05221487209200859,,2.1057331562042236
0,2049,,123.34634399414062,,1.0,,1.000023365020752,,-0.02292521484196186,,0.02292521484196186,,0.022878427058458328,,0.03878912329673767,,0.02282949537038803,,0.006896640174090862,,0.03878912329673767,,-2.782055616378784
0,2099,,90.2564468383789,,1.0,,1.0,,0.006599484011530876,,-0.006599484011530876,,-0.00659938994795084,,0.04762278497219086,,0.029337916523218155,,0.007578962482511997,,0.04762278497219086,,0.6508477330207825
0,2149,,143.8878173828125,,1.0,,1.0000088214874268,,-0.027369359508156776,,0.027369359508156776,,0.027351820841431618,,0.058087073266506195,,0.04171382635831833,,0.006448786705732346,,0.058087073266506195,,-3.873581647872925
0,2199,,86.48015594482422,,1.0,,1.0000027418136597,,0.020740646868944168,,-0.020740646868944168,,-0.020746145397424698,,0.043992750346660614,,0.03506205603480339,,0.004887190647423267,,0.043992750346660614,,1.8425343036651611
0,2249,,376.5451965332031,,1.0,,0.9999998807907104,,-0.009379787370562553,,0.009379787370562553,,0.009380207397043705,,0.04466044902801514,,0.0327291265130043,,0.005832046736031771,,0.04466044902801514,,-3.481421709060669
0,2299,,156.38172912597656,,1.0,,1.0000072717666626,,0.007352405693382025,,-0.007352405693382025,,-0.007366921287029982,,0.032320089638233185,,0.0218696016818285,,0.005322473589330912,,0.032320089638233185,,1.1874245405197144
0,2349,,445.91961669921875,,1.0,,1.0000073909759521,,0.027440106496214867,,-0.027440106496214867,,-0.027454799041152,,0.032607436180114746,,0.017868557944893837,,0.0062284935265779495,,0.032607436180114746,,12.274917602539062
0,2399,,229.093505859375,,1.0,,1.0000016689300537,,-0.0024113089311867952,,0.0024113089311867952,,0.002408092375844717,,0.07043081521987915,,0.0447329506278038,,0.009097353555262089,,0.07043081521987915,,-0.4728870093822479
0,2449,,67.36817169189453,,1.0,,1.000000238418579,,-0.013826864771544933,,0.013826864771544933,,0.013826527632772923,,0.04905623197555542,,0.03399908170104027,,0.009411657229065895,,0.04905623197555542,,-0.873022735118866
0,2499,,140.6337432861328,,1.0,,1.0000056028366089,,0.011594829149544239,,-0.011594829149544239,,-0.01160590723156929,,0.02895219624042511,,0.01775040104985237,,0.005654394160956144,,0.02895219624042511,,1.6652307510375977
0,2549,,165.27105712890625,,1.0,,1.0,,0.005334283225238323,,-0.005334283225238323,,-0.005334178917109966,,0.04188234731554985,,0.029871415346860886,,0.00642421655356884,,0.04188234731554985,,0.9299091696739197
0,2599,,186.5157470703125,,1.0,,1.0000025033950806,,0.0029821847565472126,,-0.0029821847565472126,,-0.0029871314764022827,,0.036277130246162415,,0.024744555354118347,,0.0059517789632081985,,0.036277130246162415,,0.5984532833099365
0,2649,,634.163330078125,,1.0,,0.9999936819076538,,-0.0030221943743526936,,0.0030221943743526936,,0.0030349011067301035,,0.03542860969901085,,0.02024783380329609,,0.005264965817332268,,0.03542860969901085,,-1.875871181488037
0,2699,,107.9989242553711,,1.0,,0.9999997615814209,,0.018370267003774643,,-0.018370267003774643,,-0.018369777128100395,,0.06385400891304016,,0.04606091231107712,,0.0067502157762646675,,0.06385400891304016,,2.0545732975006104
0,2749,,98.0438232421875,,1.0,,1.0000120401382446,,-0.01241225190460682,,0.01241225190460682,,0.012388316914439201,,0.03034442663192749,,0.019699066877365112,,0.005654945038259029,,0.03034442663192749,,-1.1809452772140503
0,2799,,135.9225311279297,,1.0,,0.9999983310699463,,-0.04932289943099022,,0.04932289943099022,,0.04932628571987152,,0.03508424386382103,,0.024524973705410957,,0.005645854398608208,,0.03508424386382103,,-6.663363456726074
0,2849,,44.310630798339844,,1.0,,0.9999903440475464,,0.031695038080215454,,-0.031695038080215454,,-0.031675733625888824,,0.03709680959582329,,0.02700089104473591,,0.00603211484849453,,0.03709680959582329,,1.4475561380386353
0,2899,,88.29916381835938,,1.0,,0.9999909400939941,,-0.036639243364334106,,0.036639243364334106,,0.03665745630860329,,0.04629140719771385,,0.026779919862747192,,0.007080002222210169,,0.04629140719771385,,-3.1818430423736572
0,2949,,99.26583862304688,,1.0,,0.9999954700469971,,0.017952458932995796,,-0.017952458932995796,,-0.017943333834409714,,0.06422232836484909,,0.04757589101791382,,0.006998336873948574,,0.06422232836484909,,1.8532865047454834
0,2999,,87.65250396728516,,1.0,,1.000001072883606,,-0.035693977028131485,,0.035693977028131485,,0.035691965371370316,,0.03570187836885452,,0.026309724897146225,,0.005878100171685219,,0.03570187836885452,,-3.0870862007141113
0,3049,,108.85360717773438,,1.0,,1.0000120401382446,,0.0034417707938700914,,-0.0034417707938700914,,-0.0034658198710530996,,0.05639064311981201,,0.042339593172073364,,0.006282120943069458,,0.05639064311981201,,0.4373219311237335
0,3099,,459.3441162109375,,1.0,,1.0000091791152954,,-0.0064200968481600285,,0.0064200968481600285,,0.006401832215487957,,0.05855293199419975,,0.04275193810462952,,0.00562973553314805,,0.05855293199419975,,-2.8848509788513184
0,3149,,300.46234130859375,,1.0,,1.0000066757202148,,-0.002731775864958763,,0.002731775864958763,,0.002718523144721985,,0.030567780137062073,,0.021571265533566475,,0.005651139188557863,,0.030567780137062073,,-0.7845768928527832
0,3199,,90.33631134033203,,1.0,,1.000000238418579,,-0.02800283581018448,,0.02800283581018448,,0.028002630919218063,,0.05237463116645813,,0.040467970073223114,,0.005770653486251831,,0.05237463116645813,,-2.471527576446533
0,3249,,58.25813293457031,,1.0,,1.0000083446502686,,-0.030977830290794373,,0.030977830290794373,,0.030961116775870323,,0.05074971169233322,,0.028293892741203308,,0.008020004257559776,,0.05074971169233322,,-1.7459408044815063
0,3299,,243.36456298828125,,1.0,,1.0000040531158447,,-0.03900407999753952,,0.03900407999753952,,0.03899594023823738,,0.04335477948188782,,0.025759665295481682,,0.007235272787511349,,0.04335477948188782,,-9.441620826721191
0,3349,,215.29234313964844,,1.0,,1.000004768371582,,0.021638046950101852,,-0.021638046950101852,,-0.021647373214364052,,0.03543950617313385,,0.02617124654352665,,0.0048503088764846325,,0.03543950617313385,,4.698795795440674
0,3399,,235.07899475097656,,1.0,,1.000003695487976,,-0.011175506748259068,,0.011175506748259068,,0.011168239638209343,,0.025350939482450485,,0.01713695004582405,,0.0050119683146476746,,0.025350939482450485,,-2.596763849258423
0,3449,,863.089599609375,,1.0,,1.0000011920928955,,-0.015077034011483192,,0.015077034011483192,,0.015074928291141987,,0.0355035737156868,,0.02425428107380867,,0.006202024407684803,,0.0355035737156868,,-12.971126556396484
0,3499,,245.84567260742188,,1.0,,1.0000007152557373,,-0.006800501607358456,,0.006800501607358456,,0.006799121852964163,,0.03647022694349289,,0.02026337757706642,,0.006367875728756189,,0.03647022694349289,,-1.6290358304977417
0,3549,,171.19589233398438,,1.0,,0.9999985694885254,,-0.015236640349030495,,0.015236640349030495,,0.01523952092975378,,0.042674750089645386,,0.025621384382247925,,0.006568389479070902,,0.042674750089645386,,-2.559206962585449
