epoch,global_step,lr_abs,step,train/loss_epoch,train/loss_simple_epoch,train/loss_simple_step,train/loss_step,train/loss_vlb_epoch,train/loss_vlb_step,val/loss,val/loss_ema,val/loss_simple,val/loss_simple_ema,val/loss_vlb,val/loss_vlb_ema
151,306549.0,9.999999974752427e-07,306549,,,0.4055534601211548,0.4055534601211548,,0.0050632837228477,,,,,,
151,306599.0,9.999999974752427e-07,306599,,,0.12296371906995773,0.12296371906995773,,0.0005682383198291063,,,,,,
151,306649.0,9.999999974752427e-07,306649,,,0.17090007662773132,0.17090007662773132,,0.0007664141012355685,,,,,,
151,306699.0,9.999999974752427e-07,306699,,,0.1339939385652542,0.1339939385652542,,0.0007670781924389303,,,,,,
151,306749.0,9.999999974752427e-07,306749,,,0.2950640916824341,0.2950640916824341,,0.0015062903985381126,,,,,,
151,306799.0,9.999999974752427e-07,306799,,,0.3317461609840393,0.3317461609840393,,0.0014838245697319508,,,,,,
151,306849.0,9.999999974752427e-07,306849,,,0.2804979085922241,0.2804979085922241,,0.002903267741203308,,,,,,
151,306899.0,9.999999974752427e-07,306899,,,0.0970158725976944,0.0970158725976944,,0.0004933413583785295,,,,,,
151,306949.0,9.999999974752427e-07,306949,,,0.1809258759021759,0.1809258759021759,,0.0011806994443759322,,,,,,
151,306999.0,9.999999974752427e-07,306999,,,0.300772488117218,0.300772488117218,,0.002880905522033572,,,,,,
151,307049.0,9.999999974752427e-07,307049,,,0.26098525524139404,0.26098525524139404,,0.0012407967587932944,,,,,,
151,307099.0,9.999999974752427e-07,307099,,,0.21216361224651337,0.21216361224651337,,0.0010868426179513335,,,,,,
151,307149.0,9.999999974752427e-07,307149,,,0.15046203136444092,0.15046203136444092,,0.0007152731413953006,,,,,,
151,307199.0,9.999999974752427e-07,307199,,,0.2550041675567627,0.2550041675567627,,0.0013181002577766776,,,,,,
151,307249.0,9.999999974752427e-07,307249,,,0.3418213725090027,0.3418213725090027,,0.0019183935364708304,,,,,,
151,307299.0,9.999999974752427e-07,307299,,,0.2643347978591919,0.2643347978591919,,0.0013824821216985583,,,,,,
151,307349.0,9.999999974752427e-07,307349,,,0.17398998141288757,0.17398998141288757,,0.0008164154132828116,,,,,,
151,307399.0,9.999999974752427e-07,307399,,,0.2337353676557541,0.2337353676557541,,0.0011364308884367347,,,,,,
151,307449.0,9.999999974752427e-07,307449,,,0.23537252843379974,0.23537252843379974,,0.0012860697461292148,,,,,,
151,307499.0,9.999999974752427e-07,307499,,,0.3007562756538391,0.3007562756538391,,0.0020136036910116673,,,,,,
151,307549.0,9.999999974752427e-07,307549,,,0.22805099189281464,0.22805099189281464,,0.0010672390926629305,,,,,,
151,307599.0,9.999999974752427e-07,307599,,,0.2777114808559418,0.2777114808559418,,0.00138402811717242,,,,,,
