epoch,global_step,lr_abs,step,train/loss_epoch,train/loss_simple_epoch,train/loss_simple_step,train/loss_step,train/loss_vlb_epoch,train/loss_vlb_step,val/loss,val/loss_ema,val/loss_simple,val/loss_simple_ema,val/loss_vlb,val/loss_vlb_ema
0,49.0,4.900995165257882e-09,49,,,0.7997965812683105,0.7997965812683105,,0.004418114200234413,,,,,,
0,99.0,9.900990249889219e-09,99,,,0.7981567978858948,0.7981567978858948,,0.004488699603825808,,,,,,
0,149.0,1.4900985334520556e-08,149,,,0.7980612516403198,0.7980612516403198,,0.0075070979073643684,,,,,,
0,199.0,1.9900980419151892e-08,199,,,0.7974397540092468,0.7974397540092468,,0.004628494847565889,,,,,,
0,249.0,2.490097550378323e-08,249,,,0.7959976196289062,0.7959976196289062,,0.004698717035353184,,,,,,
0,299.0,2.9900970588414566e-08,299,,,0.79670250415802,0.79670250415802,,0.0035395945888012648,,,,,,
0,349.0,3.4900963896689063e-08,349,,,0.7971408367156982,0.7971408367156982,,0.00766996992751956,,,,,,
0,399.0,3.990096075767724e-08,399,,,0.7977927923202515,0.7977927923202515,,0.007882908917963505,,,,,,
0,449.0,4.490095406595174e-08,449,,,0.7996335029602051,0.7996335029602051,,0.007613617926836014,,,,,,
0,499.0,4.990095092693991e-08,499,,,0.7973046898841858,0.7973046898841858,,0.008750149980187416,,,,,,
0,549.0,5.490094423521441e-08,549,,,0.7990341186523438,0.7990341186523438,,0.007100310176610947,,,,,,
0,599.0,5.990094109620259e-08,599,,,0.7983919382095337,0.7983919382095337,,0.004332568496465683,,,,,,
0,649.0,6.490093795719076e-08,649,,,0.7966092824935913,0.7966092824935913,,0.005609604064375162,,,,,,
0,699.0,6.990092771275158e-08,699,,,0.7958685159683228,0.7958685159683228,,0.0043623968958854675,,,,,,
0,749.0,7.490092457373976e-08,749,,,0.796637773513794,0.796637773513794,,0.004439226817339659,,,,,,
0,799.0,7.990092143472793e-08,799,,,0.7965988516807556,0.7965988516807556,,0.030020657926797867,,,,,,
0,849.0,8.490091829571611e-08,849,,,0.7969467639923096,0.7969467639923096,,0.005904152989387512,,,,,,
0,899.0,8.990090805127693e-08,899,,,0.7962687015533447,0.7962687015533447,,0.005091685801744461,,,,,,
0,949.0,9.49009049122651e-08,949,,,0.7948923110961914,0.7948923110961914,,0.0058945706114172935,,,,,,
0,999.0,9.990090177325328e-08,999,,,0.795368492603302,0.795368492603302,,0.005970804486423731,,,,,,
0,1049.0,1.0490089863424146e-07,1049,,,0.7940009236335754,0.7940009236335754,,0.004896443337202072,,,,,,
0,1099.0,1.0990088838980228e-07,1099,,,0.7951372861862183,0.7951372861862183,,0.005897357128560543,,,,,,
0,1149.0,1.1490088525079045e-07,1149,,,0.7938746213912964,0.7938746213912964,,0.05543931946158409,,,,,,
